Gene.ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BT_2844,113694.6856,-0.094369948,0.08922794,-1.057627779,0.290225173,0.513132439
BT_4272,145.2071289,0.418633699,0.396104406,1.056877157,0.290567655,0.513327709
BT_1461,344.4888548,-0.181135859,0.171642895,-1.055306481,0.291285178,0.514370107
BT_2089,11068.11599,0.114232234,0.108297198,1.054803232,0.291515326,0.514551331
BT_3879,983.9141506,0.204212751,0.193882083,1.053283251,0.292211193,0.515554072
BT_0409,5261.17804,-0.133631566,0.12698424,-1.052347643,0.292640081,0.516085107
BT_3383,2764.157517,-0.108424164,0.103115007,-1.051487724,0.293034645,0.516329603
BT_4377,3633.481024,-0.177859896,0.169134364,-1.05158935,0.292987996,0.516329603
BT_1106,5866.449869,-0.425793064,0.405083173,-1.051125033,0.293201168,0.516397518
BT_0051,57.45789464,-0.92097905,0.877782375,-1.049211144,0.294080951,0.517348143
BT_0518,5657.73898,-0.209833337,0.200175098,-1.048248954,0.294523922,0.517348143
BT_0923,58.37533331,-0.223645211,0.21309474,-1.049510708,0.29394313,0.517348143
BT_1391,37192.02872,-0.686166236,0.654711774,-1.04804322,0.294618695,0.517348143
BT_2539,5628.680565,-0.462358017,0.440724095,-1.049087221,0.294137977,0.517348143
BT_4188,8870.95821,-0.268264735,0.255874955,-1.048421229,0.294444577,0.517348143
BT_4341,2721.169639,0.060206803,0.057449218,1.048000401,0.294638422,0.517348143
BT_0719,11180.25734,-0.482184557,0.460595021,-1.046873141,0.295158091,0.517809955
BT_1029,37.85561531,-0.741716628,0.708361023,-1.047088424,0.295058798,0.517809955
BT_0068,90.7374231,-0.693061542,0.662336209,-1.046389329,0.295381317,0.517895472
BT_1051,287.5232746,-0.208526325,0.199315709,-1.046211188,0.295463538,0.517895472
BT_1458,464.3866403,-0.205243083,0.196887551,-1.042438091,0.297208614,0.52056326
BT_3512,85.14950084,-0.26508026,0.254307125,-1.042362691,0.297243557,0.52056326
BT_1506,56.31917854,-0.23505737,0.225589101,-1.041971306,0.297424982,0.520655012
BT_0964,960.76464,-0.212641458,0.204363052,-1.04050833,0.298103796,0.521576023
BT_4427,50.53182784,0.291621179,0.280329392,1.040280423,0.298209637,0.521576023
BT_1472,2068.080447,-0.116860153,0.112634349,-1.037517899,0.299494558,0.523596422
BT_0494,6635.820783,-0.365883401,0.353250412,-1.035762136,0.300313126,0.524024826
BT_0558,1890.454226,-0.184171929,0.177833133,-1.03564463,0.300367963,0.524024826
BT_1406,383.1621503,-0.147190926,0.142230861,-1.034873336,0.300728068,0.524024826
BT_2730,40312.50037,0.221030145,0.2132101,1.036677646,0.299886113,0.524024826
BT_2964,139.5568292,0.325980248,0.315028218,1.034765236,0.300778562,0.524024826
BT_3187,1836.134649,-0.086589531,0.083666075,-1.034941962,0.300696016,0.524024826
BT_3534,171.847561,0.345367648,0.333731002,1.03486834,0.300730402,0.524024826
BT_p548227,406.0364859,0.690951947,0.666704686,1.036368818,0.300030112,0.524024826
BT_2735,66389.37513,-0.130707176,0.126537455,-1.032952466,0.301626144,0.525274705
BT_4283,55.94036859,-0.250439362,0.242788291,-1.031513346,0.302300153,0.526221362
BT_0995,571.9664129,-0.13771473,0.13367829,-1.030195178,0.302918393,0.52640367
BT_2220,46.64694172,0.472387872,0.45855001,1.030177433,0.302926721,0.52640367
BT_3032,3806.378758,0.19019324,0.184559509,1.030525283,0.30276349,0.52640367
BT_3079,396.5279056,0.214547032,0.208163863,1.030664156,0.302698339,0.52640367
BT_3409,8268.425495,-0.167084727,0.16225521,-1.029764944,0.303120361,0.526513412
BT_4368,15484.37961,-0.091089718,0.088581941,-1.028310253,0.30380391,0.527473656
BT_0467,115.9386032,0.310423478,0.302134397,1.027435079,0.304215641,0.527507568
BT_1097,40.6082731,-0.297112943,0.289040679,-1.02792778,0.303983801,0.527507568
BT_1911,1467.415706,-0.606686158,0.5904056,-1.027575209,0.304149691,0.527507568
BT_0356,767.07993,-0.120755321,0.117601367,-1.026819025,0.304505689,0.527783701
BT_1874,46.7251092,0.443411616,0.432217198,1.025899983,0.304938731,0.528307333
BT_0216,32932.46237,-0.135873686,0.132516221,-1.025336252,0.305204556,0.528349414
BT_1258,661.3973531,-0.131661161,0.128413192,-1.025293116,0.305224903,0.528349414
BT_0932,256.0747532,0.201169662,0.196527402,1.023621442,0.306014113,0.529488399
BT_3999,5866.188465,-0.103769736,0.101501911,-1.022342678,0.30661874,0.530307166
BT_0642,4278.51059,-0.161713037,0.158485415,-1.020365422,0.307555187,0.531517745
BT_0886,1418.016765,-0.6154878,0.603236921,-1.020308571,0.30758214,0.531517745
BT_3782,1276.666205,0.081104826,0.079540569,1.019666151,0.30788682,0.53181649
BT_0247,1068.611552,-0.284194283,0.279194907,-1.0179064,0.30872244,0.532944408
BT_1330,916.7030585,-0.676433298,0.664774522,-1.017537941,0.308897593,0.532944408
BT_4249,67.54067765,0.471877737,0.463788755,1.017441091,0.308943643,0.532944408
BT_p548233,2090.960089,0.23724409,0.233237233,1.017179318,0.309068133,0.532944408
BT_4182,365.7242264,0.188305696,0.185309099,1.016170807,0.309548056,0.533543957
BT_1480,4536.044915,0.06452811,0.063560691,1.015220391,0.310000782,0.534096139
BT_0935,33.68189389,-0.479384014,0.472508776,-1.014550496,0.310320147,0.534418179
BT_1186,8421.066681,-0.276462878,0.272679223,-1.013875846,0.310641998,0.534744225
BT_2047,3747.956361,0.120924774,0.11941949,1.012605014,0.311248864,0.534767887
BT_2413,3904.695685,-0.121987631,0.120481267,-1.012502883,0.311297669,0.534767887
BT_3528,511.0780876,0.109337873,0.107992343,1.012459492,0.311318406,0.534767887
BT_4345,102546.3896,-0.17020513,0.168047833,-1.012837399,0.311137834,0.534767887
BT_4363,8020.149247,0.142125781,0.140301884,1.012999806,0.311060254,0.534767887
BT_1654,298.7140922,-0.19973734,0.19741729,-1.01175201,0.311656641,0.534893469
BT_1759,17836.52418,-0.095437837,0.094316397,-1.0118902,0.311590556,0.534893469
BT_0064,418.46867,-0.635330548,0.628479188,-1.010901491,0.312063581,0.535335442
BT_1201,684.5592393,-0.144989711,0.143472115,-1.010577632,0.312218626,0.535335442
BT_1957,12200.87438,0.141142281,0.139730266,1.010105288,0.312444849,0.535335442
BT_3045,30.03500856,-0.971362867,0.961430265,-1.010331069,0.312336701,0.535335442
BT_0205,8136.45963,-0.197141478,0.195683388,-1.007451271,0.313717963,0.536832902
BT_4096,438.0186187,-0.238491158,0.236686278,-1.007625624,0.313634223,0.536832902
BT_4207,10860.96114,-0.113373344,0.112522,-1.007566015,0.313662851,0.536832902
BT_2128,5763.06939,-0.137376486,0.136430494,-1.006933871,0.313966554,0.53703054
BT_1210,3193.294967,-0.380481677,0.378432767,-1.005414197,0.314697447,0.537142215
BT_2715,28618.42274,-0.193963064,0.192851813,-1.005762198,0.314529975,0.537142215
BT_3387,4842.815073,0.146657879,0.145811829,1.00580234,0.314510661,0.537142215
BT_3971,1842.192016,-0.521744273,0.518611808,-1.006040096,0.314396283,0.537142215
BT_4364,2707.748142,0.125785802,0.125077829,1.00566026,0.314579026,0.537142215
BT_3643,1034.616715,-0.139038653,0.138396118,-1.004642723,0.315068917,0.537548872
BT_0198,9015.622898,-0.283286203,0.282147165,-1.004037036,0.315360762,0.537592174
BT_1941,26.09425052,-0.490339464,0.488317441,-1.004140796,0.315310754,0.537592174
BT_2424,746.9894959,0.493474967,0.491834162,1.003336093,0.315698727,0.537941032
BT_1448,323.5965595,-0.596055149,0.594711779,-1.002258858,0.316218587,0.538372152
BT_4171,31.29064997,0.436805276,0.435796784,1.002314133,0.316191899,0.538372152
BT_3805,2632.763893,-0.067300029,0.067177943,-1.001817361,0.316431811,0.538507953
BT_0140,148.6397107,0.335628219,0.335342391,1.000852345,0.316898198,0.538847126
BT_4360,4373.430595,0.108966847,0.108866098,1.000925434,0.316862859,0.538847126
BT_0993,32.33148686,-0.665489028,0.665783305,-0.999557998,0.317524458,0.539543825
BT_2042,1933.52224,-0.145469792,0.145549428,-0.999452864,0.317575362,0.539543825
BT_0590,16886.1077,-0.152618985,0.152847676,-0.998503799,0.318035123,0.539870308
BT_2178,6076.501015,0.222680193,0.222975172,0.998677073,0.317951151,0.539870308
BT_0384,1353.124671,-0.353899497,0.354697651,-0.997749765,0.318400715,0.540263619
BT_0245,3123.306619,-0.18309357,0.183793499,-0.996191765,0.31915698,0.540453821
BT_0655,13497.23289,-0.658348606,0.660900211,-0.996139198,0.319182517,0.540453821
BT_1218,1394.195006,-0.655877893,0.65841411,-0.996147991,0.319178245,0.540453821
BT_2251,1107.325555,0.298028577,0.298963845,0.996871636,0.318826821,0.540453821
BT_3901a,11741.26888,0.238641585,0.239389895,0.996874092,0.318825629,0.540453821
BT_0535,7065.741439,-0.388866536,0.390760493,-0.99515315,0.319661784,0.540811445
BT_3905,7025.510067,0.46397763,0.46611936,0.99540519,0.319539235,0.540811445
BT_0278,27.16263766,-0.794113218,0.798361724,-0.99467847,0.319892669,0.540975239
BT_1272,694.965245,-0.175517022,0.176541971,-0.994194306,0.32012828,0.541146882
BT_1676,1404.616537,-0.140872228,0.141876652,-0.992920442,0.320748727,0.54196864
BT_4320,36898.41596,-0.418157409,0.421329612,-0.99247097,0.320967834,0.54211185
BT_1016,683.5495304,-0.480432806,0.484311179,-0.991991983,0.321201436,0.542279412
BT_1933,36.06213502,0.3877248,0.39113997,0.991268677,0.321554403,0.542648272
BT_2718,13186.73044,-0.196737106,0.198804642,-0.989600164,0.32236959,0.543426173
BT_4149,30.69659476,0.340134911,0.343744811,0.989498313,0.322419395,0.543426173
BT_4253,4184.385286,0.190456526,0.192456749,0.989606899,0.322366297,0.543426173
BT_0061,237.4732245,-0.535263992,0.541472337,-0.988534326,0.322891032,0.543993868
BT_0009,51.24303061,0.29805504,0.301783476,0.987645326,0.32332638,0.544202622
BT_1541,725.7588565,-0.11758997,0.119056919,-0.987678587,0.323310085,0.544202622
BT_3709,16033.60262,0.20347956,0.206064606,0.987455167,0.323419551,0.544202622
BT_0300,411.1856151,-0.569199292,0.577244267,-0.986063135,0.324102132,0.545069899
BT_4151,77.93774584,0.237522077,0.240930467,0.985853222,0.324205144,0.545069899
BT_0218,387.7318459,-0.331524224,0.336763468,-0.984442361,0.324898058,0.545362939
BT_1795,111.5999114,0.20121731,0.20444859,0.984195148,0.325019571,0.545362939
BT_2977,42214.43256,-0.168668316,0.171298012,-0.984648414,0.3247968,0.545362939
BT_3421,62.39962659,0.368535143,0.374082927,0.985169641,0.32454075,0.545362939
BT_4463,728.0168085,-0.213940062,0.217391676,-0.984122605,0.325055234,0.545362939
BT_3590,228.7760827,0.199531077,0.202906583,0.983364239,0.325428204,0.545761764
BT_1440,7688.10079,-0.612082373,0.62316232,-0.982219805,0.325991572,0.546479433
BT_0861,64.1079941,-0.358892874,0.365731397,-0.981301789,0.326443941,0.546736592
BT_1020,42.95209695,-0.645304784,0.657746926,-0.981083693,0.326551471,0.546736592
BT_3846,2116.997208,0.258954228,0.26381139,0.981588507,0.326302612,0.546736592
BT_4304,1988.236254,-0.125668961,0.128132877,-0.980770619,0.32670587,0.546768223
BT_0404,45.06304497,0.558251655,0.569641316,0.980005557,0.327083375,0.546770168
BT_3654,323.626609,0.143533751,0.146412056,0.980341068,0.326917789,0.546770168
BT_4556,1936.224818,-0.114842325,0.117192692,-0.979944424,0.327113553,0.546770168
BT_3547,227.011266,0.234575937,0.239518587,0.97936423,0.327400045,0.547022435
BT_0938,1869.038673,-0.115951863,0.11843154,-0.979062352,0.327549172,0.547045078
BT_0057,35.26098892,-0.635889631,0.650438052,-0.977632887,0.328255926,0.547998618
BT_1101,2943.152324,-0.373716213,0.382632467,-0.976697602,0.328718883,0.548544538
BT_3093,41.31541364,-0.534262012,0.547378589,-0.976037467,0.329045898,0.548863248
BT_0735,2597.976819,-0.702502864,0.720932233,-0.974436752,0.329839729,0.549654023
BT_2675,46.80822508,0.451486964,0.463377302,0.974339835,0.329887832,0.549654023
BT_4302,483.076607,-0.121670874,0.124885729,-0.974257632,0.329928635,0.549654023
BT_3861,39.92591324,0.337947048,0.347021826,0.973849545,0.330131249,0.549764585
BT_2729,164307.5443,0.205567766,0.211649868,0.971263377,0.331417141,0.551678286
BT_p548230,652.3661145,-0.139193434,0.143504125,-0.969961207,0.332065829,0.552530153
BT_2521,10145.85491,0.074873926,0.077244581,0.96930975,0.332390666,0.552842678
BT_0366,151.3027906,0.250092882,0.2585258,0.967380749,0.33335373,0.554216029
BT_3329,108.7447468,0.295330365,0.305430929,0.966930121,0.333578968,0.554362082
BT_0884,544.2273587,-0.514107663,0.532017604,-0.966335811,0.333876172,0.554399323
BT_4336,7969.754717,-0.252410722,0.261163886,-0.966484019,0.33380204,0.554399323
BT_1235,1248.854478,-0.129581372,0.134193429,-0.965631273,0.334228721,0.554592046
BT_3710,8736.845376,0.218362998,0.226152937,0.965554552,0.334267126,0.554592046
BT_0053,105.8524031,-0.586767259,0.60860487,-0.964118574,0.334986482,0.555536938
BT_2058,7310.994747,-0.072703858,0.075429251,-0.963868223,0.335111997,0.555536938
BT_2717,20280.48334,-0.202853014,0.210757645,-0.962494214,0.335801408,0.556451204
BT_0954,1009.756769,-0.627094885,0.651762566,-0.962152349,0.335973081,0.556507135
BT_4055,41.88968705,0.436353559,0.454161697,0.960788992,0.336658274,0.557413269
BT_4706,133.2525968,0.236671733,0.246412745,0.960468716,0.336819368,0.557451252
BT_2093,2029.478139,0.100668599,0.104919588,0.959483362,0.337315298,0.557585918
BT_2569,878.2999623,0.49714866,0.517978594,0.959786109,0.337162875,0.557585918
BT_4386,3330.880063,0.21827856,0.227457978,0.959643452,0.337234692,0.557585918
BT_0611,644.3916853,-0.522248781,0.545510233,-0.957358358,0.338386409,0.55774335
BT_0691,183.1780845,-0.155452151,0.162312389,-0.957734353,0.338196729,0.55774335
BT_0785a,233.9758745,-0.76888986,0.802399751,-0.95823791,0.337942805,0.55774335
BT_1566,3739.347107,0.244296624,0.255246478,0.957100864,0.338516348,0.55774335
BT_2418,2907.82849,0.148470451,0.154874022,0.958653038,0.337733564,0.55774335
BT_3070,3760.406862,0.167742299,0.175185734,0.957511183,0.338309304,0.55774335
BT_3638,4417.438236,0.079565331,0.082987611,0.958761564,0.337678876,0.55774335
BT_3945,2619.880234,-0.119279278,0.124610654,-0.957215736,0.338458376,0.55774335
BT_3849,8212.614549,0.078673709,0.082322366,0.95567843,0.339234723,0.55869882
BT_3787,56.86998043,0.429457152,0.449972557,0.954407431,0.339877446,0.559528966
BT_1578,2563.73071,-0.369857054,0.388032781,-0.953159301,0.340509364,0.559972053
BT_1976,26.63371961,0.31862724,0.334322487,0.953053571,0.340562929,0.559972053
BT_2405,1433.888014,0.188604127,0.197855037,0.953243998,0.340466458,0.559972053
BT_2797,20465.36581,-0.170797925,0.179397967,-0.95206165,0.341065717,0.560410948
BT_p548228,279.4979423,0.707579911,0.743272601,0.951979004,0.34110763,0.560410948
BT_3997,702.5737314,-0.092439518,0.097142443,-0.951587334,0.341306308,0.560509138
BT_3883,2687.233197,-0.081514061,0.085741108,-0.950699879,0.341756749,0.561020539
BT_4097,1341.309888,-0.209829251,0.220842336,-0.950131457,0.342045461,0.561266139
BT_1619,45.1700805,0.355952275,0.375325487,0.948382904,0.342934559,0.56249632
BT_1349,1644.920104,-0.272618968,0.287666907,-0.947689712,0.34328744,0.562617717
BT_1547,819.6848875,-0.228621374,0.241200882,-0.947846343,0.343207684,0.562617717
BT_1497,4175.357081,0.116108723,0.122609457,0.94698016,0.343648889,0.562981431
BT_0286,26.77244992,0.47060951,0.497478613,0.945989431,0.344153977,0.563347376
BT_2982,253.2586835,0.153501459,0.162311637,0.945720605,0.34429111,0.563347376
BT_4139,1796.549885,-0.08763927,0.092627424,-0.946148192,0.344073006,0.563347376
BT_0705,1440.07436,-0.115634456,0.122354453,-0.94507763,0.344619245,0.563655717
BT_1555,659.4687051,-0.378661014,0.400889791,-0.9445514,0.344887949,0.563866643
BT_2421,219.2044412,0.425142869,0.450381215,0.943962259,0.345188935,0.563935859
BT_4301,1264.279036,0.133200886,0.14111438,0.943921416,0.345209807,0.563935859
BT_0766,3148.984541,-0.191462185,0.203008657,-0.943123252,0.345617864,0.564145664
BT_1644,60.93297527,-0.271065355,0.287342498,-0.943352815,0.34550047,0.564145664
BT_3350,133.6157284,0.264303671,0.280534273,0.942143962,0.34611894,0.564735108
BT_4499,3197.547223,0.111296858,0.118184932,0.941717828,0.346337125,0.564862692
BT_0641,709.5824846,-0.125984797,0.134193622,-0.938828502,0.347818803,0.566444707
BT_2687,2068.084408,-0.191940699,0.204440899,-0.938856659,0.347804344,0.566444707
BT_4351,3078.217934,0.189467036,0.201720497,0.93925525,0.347599708,0.566444707
BT_4605,191.0738205,0.334860385,0.35671585,0.938731443,0.347868645,0.566444707
BT_1831,1246.768833,-0.198594714,0.211861202,-0.937381231,0.348562492,0.567345564
BT_0173,34649.09709,-0.346620732,0.370143567,-0.936449431,0.349041838,0.567798929
BT_0714,13526.0807,-0.399123336,0.42628048,-0.936292781,0.349122464,0.567798929
BT_1695,932.6998888,-0.629118585,0.673067614,-0.934703396,0.349941176,0.568779994
BT_3020,119.2405651,0.271533976,0.290542883,0.934574521,0.350007615,0.568779994
BT_0174,26321.18816,-0.326610075,0.35007891,-0.9329613,0.35083995,0.569903059
BT_0059,109.6878161,-0.558271116,0.598605441,-0.932619516,0.351016453,0.569960318
BT_4371,37667.4906,-0.205046168,0.219959394,-0.932200097,0.351233126,0.570082728
BT_1019,257.2143461,-0.12486957,0.134029014,-0.931660738,0.351511883,0.570305769
BT_1032,3128.36535,-0.170302087,0.183013627,-0.930543201,0.352089907,0.570462404
BT_1259,864.3297979,-0.512662576,0.550779409,-0.930794739,0.351959752,0.570462404
BT_2623,167.4437779,0.389457047,0.418722522,0.930107711,0.352315318,0.570462404
BT_2739,104805.0498,0.105659284,0.113569401,0.930349923,0.352189937,0.570462404
BT_4400,580.4783796,-0.13535761,0.145401051,-0.930925935,0.351891878,0.570462404
BT_0219,83.59084356,-0.396196663,0.426849402,-0.928188399,0.353309851,0.571665698
BT_1727,3341.452388,-0.120093326,0.129393237,-0.928126757,0.353341822,0.571665698
BT_0177,10061.21815,0.084756771,0.09137669,0.927553531,0.353639212,0.571917523
BT_0531,368.2517926,-0.125800261,0.135812681,-0.926277723,0.35430167,0.57275931
BT_1692,12369.31207,0.160285331,0.173306628,0.924865561,0.355035842,0.573716309
BT_4003,6675.132501,0.173425466,0.187694189,0.923978875,0.355497314,0.574232051
BT_3108,27.28306074,0.506683452,0.548796048,0.923263668,0.355869817,0.57430645
BT_3990,450.0681622,0.165596459,0.179397375,0.923070691,0.355970367,0.57430645
BT_4189,5243.159714,-0.204298951,0.22124479,-0.92340683,0.355795234,0.57430645
BT_2100,1218.507373,-0.130103825,0.141246178,-0.921113951,0.356990937,0.575722795
BT_0711,31963.4274,-0.389060154,0.422744887,-0.920319007,0.357406079,0.576162018
BT_1926,46.01755931,0.359461374,0.391082017,0.919145752,0.358019341,0.576920145
BT_0058,188.9063316,-0.527110818,0.573948266,-0.918394303,0.358412472,0.577323084
BT_3804,2591.70145,0.117960267,0.128488351,0.91806196,0.358586429,0.577372801
BT_1460,41.59178383,0.498892545,0.543963297,0.917143763,0.359067311,0.577770216
BT_2496,3925.806304,-0.309145103,0.337110468,-0.917043915,0.359119629,0.577770216
BT_0992,26.63073904,-0.495940284,0.541273997,-0.916246276,0.359537739,0.578212346
BT_0408,5343.65421,-0.381267717,0.416733175,-0.914896485,0.360245976,0.578298998
BT_0996,37.77135738,-0.775954341,0.847915687,-0.915131484,0.360122608,0.578298998
BT_1096,36.3327645,-0.264852767,0.289603105,-0.914537044,0.360434722,0.578298998
BT_2378,401.8475125,0.162817702,0.177832776,0.915566333,0.359894396,0.578298998
BT_4420,46.03056284,0.26686549,0.291686328,0.914905723,0.360241126,0.578298998
BT_4458,3037.58961,-0.286337028,0.313106023,-0.914505015,0.360451544,0.578298998
BT_0675,800.7924989,0.08348118,0.091395451,0.913406295,0.361028896,0.578995069
BT_0957,503.8319856,-0.61079942,0.669093355,-0.912876231,0.36130764,0.57921189
BT_0635,94.44305631,0.222173573,0.243546505,0.912242914,0.361640858,0.579413052
BT_4160,67.91725573,0.412452367,0.452204811,0.912091948,0.361720317,0.579413052
BT_2112,30.9213613,-0.374710141,0.411211775,-0.911233977,0.362172105,0.579906525
BT_2782,1610.166893,0.269214147,0.295784078,0.910171191,0.362732235,0.580573014
BT_1099,1216.087952,-0.4516315,0.496615352,-0.909419127,0.363128929,0.580686644
BT_3124,80.65641582,0.288946568,0.317794677,0.909224063,0.363231865,0.580686644
BT_4487,1893.691645,-0.112699285,0.12395186,-0.909218186,0.363234966,0.580686644
BT_4123,37.34119188,-0.842794821,0.927746743,-0.908431991,0.36365003,0.581119949
BT_1324,116.7963093,0.324931876,0.357856414,0.907995114,0.363880803,0.581258528
BT_1889,353.55254,0.141557466,0.156023516,0.907282891,0.36425722,0.581399478
BT_2566,3135.540155,-0.090092127,0.09926955,-0.907550471,0.364115773,0.581399478
BT_0736,947.3297527,-0.616871481,0.681979291,-0.904531104,0.365713849,0.582357363
BT_0755,41.14085201,0.390465172,0.431338559,0.905240593,0.365337941,0.582357363
BT_1321,329.7823752,0.247986536,0.27403571,0.904942411,0.365495897,0.582357363
BT_1800,2855.737421,-0.134767817,0.148994851,-0.904513252,0.365723311,0.582357363
BT_2970,48.22744396,0.59713015,0.659394868,0.905572942,0.365161936,0.582357363
BT_3529,431.0856506,0.090345531,0.099857291,0.904746459,0.365599722,0.582357363
BT_0656,636.2917849,-0.680558001,0.753281878,-0.903457286,0.366283248,0.582450563
BT_1042,2195.318551,0.197121288,0.218037687,0.904069797,0.365958392,0.582450563
BT_1859,1723.192817,-0.204262958,0.226126181,-0.903314056,0.366359239,0.582450563
BT_2919,31.58672702,-0.888775456,0.983562144,-0.903629183,0.366192062,0.582450563
BT_1471,845.7330983,-0.60500795,0.670776093,-0.901952165,0.367082279,0.583370222
BT_1399,145.5758464,-0.202625241,0.224966733,-0.900689797,0.367753275,0.584010326
BT_3015,128.9611426,0.178473587,0.198197206,0.900484877,0.36786227,0.584010326
BT_3384,2688.679706,0.080844505,0.089789544,0.90037773,0.367919268,0.584010326
BT_1711,30.4546486,-0.308911238,0.343712737,-0.898748298,0.368786745,0.585157104
BT_4248,285.6780106,0.380471328,0.423611059,0.898161934,0.369099224,0.585422708
BT_3550,6969.298574,-0.201614862,0.224608014,-0.897629867,0.369382911,0.585642454
BT_0165,510.5371782,0.086281363,0.096218372,0.896724418,0.369865987,0.585647811
BT_1665,1233.622677,-0.140519013,0.156735591,-0.896535447,0.369966858,0.585647811
BT_3395,2678.90819,-0.09540187,0.106362095,-0.896953651,0.36974365,0.585647811
BT_4245,218.9242633,-0.29980646,0.334374219,-0.896619543,0.369921966,0.585647811
BT_1971,3403.577223,-0.439921014,0.491093118,-0.895799591,0.370359809,0.586039932
BT_4338,6618.762289,0.175819771,0.196453599,0.894968438,0.37080396,0.586512732
BT_4076,129.1396429,-0.555953923,0.621874225,-0.893997372,0.371323297,0.587104038
BT_3244,101.2678656,-0.291534124,0.326418583,-0.893129678,0.371787732,0.587608107
BT_2062,21235.32946,0.076227234,0.085418107,0.892401352,0.372177847,0.587994366
BT_4631,107.71408,-0.285738512,0.320490059,-0.891567471,0.372624812,0.588470105
BT_2915,108.6726015,0.295270917,0.331423,0.890918606,0.372972838,0.58878928
BT_1850,3650.897036,-0.068400715,0.076817857,-0.890427271,0.373236504,0.588975086
BT_1924,566.0041129,-0.355470094,0.399636938,-0.88948258,0.373743781,0.589084437
BT_3227,2999.036797,0.081204298,0.091286724,0.889552106,0.373706433,0.589084437
BT_4599,3268.472294,-0.148061011,0.166449915,-0.889522902,0.373722121,0.589084437
BT_0928,416.8020787,-0.146784414,0.165125833,-0.888924591,0.374043608,0.589096783
BT_2053,30948.35567,0.157952338,0.177659998,0.889070921,0.373964966,0.589096783
BT_2546,880.041393,-0.305527122,0.344122788,-0.88784333,0.374625032,0.589782287
BT_4697,4060.225454,0.085726288,0.096668558,0.886806324,0.375183182,0.590226353
BT_4699,8095.988154,-0.141457194,0.159518566,-0.886775739,0.375199652,0.590226353
BT_2522,9139.519502,0.088720892,0.100092694,0.886387287,0.375408867,0.590325323
BT_0473,40.38023367,-0.316419479,0.357387397,-0.885368319,0.375958013,0.590728421
BT_3069,2125.70684,0.177129531,0.200009253,0.885606685,0.375829508,0.590728421
BT_0727,627.6576175,-0.243549487,0.275683072,-0.883440122,0.376998521,0.590856603
BT_0832,4020.851306,-0.21990287,0.248561603,-0.884701688,0.376317545,0.590856603
BT_1036,630.7668306,-0.468305325,0.530053918,-0.883505073,0.376963443,0.590856603
BT_1811,965.7021214,0.383203949,0.433248164,0.884490647,0.376431409,0.590856603
BT_2174,807.4380187,-0.108180551,0.12239936,-0.883832655,0.376786556,0.590856603
BT_3752,54.44914539,-0.382024726,0.432488457,-0.883317738,0.377064623,0.590856603
BT_4482,2682.985003,-0.117561673,0.133002773,-0.883903924,0.376748079,0.590856603
BT_2821,79.67660975,0.31102365,0.352280091,0.882887389,0.377297118,0.590991409
BT_0926,1370.889383,0.326560055,0.370086361,0.882388785,0.377566598,0.591053897
BT_4264,2835.80488,-0.281210207,0.3187343,-0.882271556,0.377629974,0.591053897
BT_0385,1273.856599,-0.336352727,0.382315406,-0.879778114,0.378979523,0.592476705
BT_2476,552.7142027,-0.137945038,0.156776855,-0.879881394,0.378923565,0.592476705
BT_3981,19321.09741,0.181622523,0.206331361,0.880246815,0.378725618,0.592476705
BT_4261,1602.507148,0.063721754,0.072615997,0.877516743,0.380206029,0.594163953
BT_4690,824.5943989,-0.62309796,0.710416965,-0.87708767,0.380439021,0.594297891
BT_0966,756.0896769,-0.10628659,0.121285264,-0.87633556,0.380847639,0.594571804
BT_1896,946.452515,0.473518191,0.540408604,0.876222524,0.380909074,0.594571804
BT_2716,25270.02913,-0.173994549,0.19867397,-0.875779294,0.381150028,0.594717852
BT_3890,4689.090383,0.106353996,0.121603103,0.874599363,0.381791935,0.59548916
BT_0295,4839.675575,-0.092468867,0.106003619,-0.872318026,0.383034906,0.597197004
BT_2602,62.27936632,-0.344056101,0.39494018,-0.871160036,0.383666777,0.597951119
BT_4388,17108.93009,-0.19687627,0.22622451,-0.870269406,0.384153194,0.598247062
BT_4489,111.7230986,-0.325508264,0.373982616,-0.870383407,0.384090912,0.598247062
BT_0698,4348.411199,-0.199892335,0.229926015,-0.869376763,0.384641089,0.598544849
BT_2489,38154.38784,0.19440013,0.223570963,0.869523158,0.384561047,0.598544849
BT_0893,812.3883025,-0.197276682,0.227087548,-0.868725228,0.384997439,0.598806791
BT_2356,1198.168439,0.128059689,0.147444786,0.868526401,0.385106226,0.598806791
BT_0407,9641.286878,-0.37339177,0.430350872,-0.86764497,0.38558872,0.598864698
BT_0686,498.8935921,-0.133631313,0.154001236,-0.867728837,0.385542795,0.598864698
BT_4408,109.764033,-0.162883599,0.187682709,-0.867866841,0.385467234,0.598864698
BT_4583,6602.574008,-0.075657771,0.087393658,-0.865712376,0.386647912,0.600278693
BT_0632,7491.016133,0.125680688,0.145320039,0.864854489,0.387118659,0.600778381
BT_2547,3168.359639,-0.099754186,0.115499905,-0.863673319,0.387767375,0.60155377
BT_2745,232.6380515,0.124156256,0.143949074,0.862501246,0.388411748,0.60232183
BT_0153,4773.618063,-0.123210098,0.143072401,-0.86117307,0.38914273,0.602991902
BT_3919,5006.520997,0.131441179,0.152628035,0.861186344,0.38913542,0.602991902
BT_1726,475.3377169,-0.153272912,0.17815066,-0.860355569,0.38959307,0.60345798
