Gene.ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BT_2807,36.32294133,0.157086133,0.433982602,0.361964125,0.717378839,0.999886879
BT_2808,24.98373521,-0.148297651,0.579616119,-0.255854946,0.798062845,0.999886879
BT_2809,28.06129857,-0.017883761,0.50752058,-0.035237508,0.971890353,0.999886879
BT_2810,1173.810014,0.132709588,0.130617558,1.016016451,0.309621552,0.999886879
BT_2811,2663.785513,0.356478749,0.275800334,1.292524718,0.196175492,0.999886879
BT_2812,5422.118739,0.339497071,0.464581346,0.730759154,0.464926277,0.999886879
BT_2813,12.22518134,0.855457327,0.919142474,0.930712431,0.352002338,0.999886879
BT_2815,728.449163,0.005765597,0.098376876,0.058607242,0.953264942,0.999886879
BT_2816,9821.373075,-0.020289451,0.070505558,-0.287770948,0.773522077,0.999886879
BT_2817,8343.604814,-0.089076783,0.078559805,-1.13387225,0.256848139,0.999886879
BT_2818,1112.986602,0.13467693,0.229154921,0.587711273,0.556726108,0.999886879
BT_2819,80.4504708,-0.083517865,0.373154841,-0.223815574,0.822900811,0.999886879
BT_2820,155.375267,-0.086833082,0.361351089,-0.24030115,0.810096803,0.999886879
BT_2821,79.67660975,-0.321346701,0.359703583,-0.893365302,0.371661578,0.999886879
BT_2822,73.95349296,-0.006797285,0.332763534,-0.020426773,0.983702927,0.999886879
BT_2823,111.0448312,0.030046662,0.323722304,0.092816162,0.926049611,0.999886879
BT_2824,82.1649024,-0.159174899,0.287226856,-0.554178329,0.579456808,0.999886879
BT_2825,17.28946956,-0.273203368,0.586324121,-0.465959626,0.6412444,0.999886879
BT_2826,1206.238058,-0.090608447,0.262667691,-0.34495467,0.73012845,0.999886879
BT_2827,28153.68014,-0.020619724,0.112034746,-0.184047582,0.853976127,0.999886879
BT_2828,1248.705161,0.126357437,0.097536263,1.295491877,0.195150602,0.999886879
BT_2829,13802.31479,-0.004703424,0.139154551,-0.033800004,0.973036633,0.999886879
BT_2830,3105.040885,0.111265395,0.152698022,0.728662975,0.466207846,0.999886879
BT_2831,1910.311114,-0.093332142,0.131410316,-0.710234517,0.477558719,0.999886879
BT_2832,2685.895565,-0.036331043,0.073334176,-0.495417623,0.620305357,0.999886879
BT_2833,1962.002537,-0.018768496,0.064787299,-0.289694058,0.772050303,0.999886879
BT_2834,4382.075309,-0.095648578,0.06647012,-1.438971047,0.150158726,0.999886879
BT_2835,69116.5474,-0.160172125,0.188295294,-0.850643277,0.394967542,0.999886879
BT_2836,9986.842083,0.008305694,0.188785378,0.043995429,0.964908047,0.999886879
BT_2837,5849.770977,0.013766186,0.189518696,0.072637614,0.942094494,0.999886879
BT_2838,5559.812089,0.059893637,0.186338937,0.321423088,0.747889789,0.999886879
BT_2839,1480.272973,0.106621112,0.167621723,0.636081706,0.524723169,0.999886879
BT_2840,5072.061269,0.095602255,0.195587222,0.488796017,0.624986118,0.999886879
BT_2841,8975.395623,0.10504945,0.203612012,0.515929529,0.605903629,0.999886879
BT_2842,1674.268274,0.035903173,0.206169058,0.174144331,0.861752034,0.999886879
BT_2843,1353.963462,0.125042271,0.077488844,1.613680954,0.106596647,0.999886879
BT_2844,113694.6856,-0.018452072,0.089231068,-0.206789768,0.836174048,0.999886879
BT_2845,2830.558094,0.11698584,0.137937279,0.848108947,0.396377299,0.999886879
BT_2846,4746.664535,0.052444274,0.154073439,0.340384914,0.733566678,0.999886879
BT_2847,832.8035566,-0.022121223,0.082552048,-0.267966977,0.788724738,0.999886879
BT_2848,34.88890717,0.102140932,0.355626008,0.287214461,0.773948114,0.999886879
BT_2849,36.01983885,-0.199261329,0.353986631,-0.562906368,0.573498643,0.999886879
BT_2850,4200.953685,-0.078537694,0.085149831,-0.922347032,0.356347589,0.999886879
BT_2851,76.98166246,0.02574186,0.405658134,0.063457028,0.949402577,0.999886879
BT_2852,87.04946956,0.279472117,0.399590583,0.699396153,0.484304491,0.999886879
BT_2853,14.08327194,-0.066901715,0.624293025,-0.107163963,0.914658904,0.999886879
BT_2854,390.4364487,0.013374274,0.159606057,0.083795529,0.933219003,0.999886879
BT_2855,36.9325585,0.653864625,0.902215223,0.724732423,0.4686162,0.999886879
BT_2857,10.92774921,0.23772552,1.155269883,0.205774878,0.836966765,0.999886879
BT_2858,17.82037042,0.777348632,0.779718906,0.996960092,0.318783882,0.999886879
BT_2859,35.1757772,0.944234072,0.956401585,0.98727782,0.323506461,0.999886879
BT_2860,618.4402047,-0.035289383,0.308379092,-0.11443507,0.908892915,0.999886879
BT_2861,88.98224459,-0.079282701,0.280593247,-0.282553845,0.777518865,0.999886879
BT_2862,41.77684542,0.752824687,0.787115794,0.956434483,0.33885277,0.999886879
BT_2863,12.14832013,0.560682207,0.908729065,0.616996009,0.537237358,0.999886879
BT_2864,23.62620689,0.561024997,1.048394044,0.53512799,0.592561356,0.999886879
BT_2865,20.79180546,0.921482561,1.119895277,0.822829224,0.410605115,0.999886879
BT_2866,43.74463274,0.298800527,0.732459344,0.40794145,0.68331666,0.999886879
BT_2867,21.01171948,0.867628057,0.952749222,0.910657324,0.362475957,0.999886879
BT_2870,23.63582461,0.552646982,0.822477835,0.671929332,0.501628686,0.999886879
BT_2871,27.52973798,0.224485262,0.693564303,0.323668996,0.746188646,0.999886879
BT_2872,32.86225177,0.397492989,0.584862143,0.679635354,0.496735379,0.999886879
BT_2873,28.47359893,0.270494687,0.646312172,0.41852018,0.675566835,0.999886879
BT_2874,21.45327596,0.223077932,0.8504993,0.262290554,0.793097444,0.999886879
BT_2875,11.38964839,0.393257585,0.812489109,0.484015824,0.628374639,0.999886879
BT_2876,18.7331867,0.776596142,0.580539439,1.337714701,0.180989457,0.999886879
BT_2878,25.20047201,0.486717417,0.981385398,0.495949316,0.61993017,0.999886879
BT_2879,20.98763273,0.257745846,0.661499597,0.389638705,0.696803728,0.999886879
BT_2880,15.36607409,1.118726616,0.986313073,1.134251027,0.256689265,0.999886879
BT_2881,19.46491958,1.285766664,1.174408691,1.09482046,0.273595301,0.999886879
BT_2882,19.75977899,0.622289629,1.07973428,0.576335901,0.564388161,0.999886879
BT_2883,13.68442954,0.542989009,0.953803778,0.569287962,0.569160735,0.999886879
BT_2886,16.7180923,0.621358502,1.275243794,0.487246834,0.626083419,0.999886879
BT_2888,22.38850697,0.579420231,1.011379509,0.5729009,0.566711795,0.999886879
BT_2890,170.7389769,0.099993334,0.283959061,0.352139964,0.724733298,0.999886879
BT_2892,72.22808063,0.426646415,0.679828912,0.627579098,0.530279705,0.999886879
BT_2893,72.39919433,0.263753386,0.480501884,0.548912282,0.583065649,0.999886879
BT_2894,60.27638917,0.692701838,0.858254,0.807105865,0.419605493,0.999886879
BT_2895,18.42414904,0.734937826,0.976026039,0.752989978,0.451455936,0.999886879
BT_2896,33.50527411,0.99392115,1.049507792,0.947035513,0.343620683,0.999886879
BT_2897,246.8855858,0.330996785,0.337984343,0.979325792,0.32741903,0.999886879
BT_2898,85.40982972,-0.350278874,0.305936801,-1.144938671,0.252234563,0.999886879
BT_2899,261.2513451,-0.12145294,0.161260195,-0.753148907,0.451360438,0.999886879
BT_2900,13.81911314,1.043027529,0.951275556,1.09645152,0.272881228,0.999886879
BT_2901,34.14703467,0.758810065,0.93949742,0.807676582,0.419276788,0.999886879
BT_2902,25.81702918,0.746655934,1.020546165,0.731623869,0.464398175,0.999886879
BT_2904,32.07927366,0.781524518,1.057346538,0.739137539,0.459823484,0.999886879
BT_2905,65.71822722,0.814564158,0.887687472,0.917624933,0.35881526,0.999886879
BT_2906,33.45819303,0.020431497,0.574885306,0.035540127,0.97164905,0.999886879
BT_2907,56.88860299,0.61861105,0.879733123,0.703180356,0.48194336,0.999886879
BT_2909,94.81376787,0.451218606,0.7178789,0.628544182,0.529647513,0.999886879
BT_2910,325.9904949,-0.060615813,0.272238777,-0.222656794,0.823802631,0.999886879
BT_2911,124.4588782,0.181061789,0.41719644,0.433996485,0.664290994,0.999886879
BT_2912,367.5946887,0.181575578,0.435883613,0.416568948,0.676993726,0.999886879
BT_2913,96.97827728,0.251536494,0.351692066,0.715217993,0.474474353,0.999886879
BT_2914,117.1835897,-0.135430485,0.242245444,-0.559063084,0.576118668,0.999886879
BT_2915,108.6726015,0.059659036,0.334288976,0.178465459,0.858357445,0.999886879
BT_2916,144.3130748,0.152096235,0.335691874,0.453082862,0.650489076,0.999886879
BT_2917,65.37867336,0.326940235,0.32607607,1.002650194,0.316029669,0.999886879
BT_2918,131.2400546,0.10825368,0.314012103,0.344743654,0.730287097,0.999886879
BT_2919,31.58672702,0.529167161,0.97247914,0.544142429,0.586343465,0.999886879
BT_2920,61.69503799,0.605858208,0.820488282,0.738411774,0.460264262,0.999886879
BT_2921,58.41952773,0.561153994,0.729708826,0.769010836,0.441886878,0.999886879
BT_2922,100.3794345,0.373759977,0.379417725,0.985088341,0.32458068,0.999886879
BT_2923,3157.785581,-0.050881132,0.078466866,-0.648440991,0.516699765,0.999886879
BT_2924,14520.05011,-0.043479627,0.090575283,-0.480038544,0.631199986,0.999886879
BT_2925,735.3035456,-0.032541823,0.181449181,-0.179344006,0.857667595,0.999886879
BT_2926,1536.718621,-0.011074611,0.148083709,-0.074786156,0.940384857,0.999886879
BT_2927,3130.5181,0.123358876,0.270509543,0.456024119,0.648372635,0.999886879
BT_2928,2550.147706,0.863115449,0.615378469,1.402576614,0.16074313,0.999886879
BT_2929,3074.280798,0.608604987,0.496668984,1.22537345,0.220434546,0.999886879
BT_2933,21994.86754,-3.92E-05,0.117465408,-0.000333408,0.999733979,0.999886879
BT_2934,4636.126405,-0.019572272,0.095075269,-0.205860814,0.836899636,0.999886879
BT_2935,2169.464351,0.005501146,0.093848638,0.05861722,0.953256995,0.999886879
BT_2936,1892.351185,-0.008147885,0.140204475,-0.0581143,0.953657584,0.999886879
BT_2937,1703.282434,-0.007691587,0.140861654,-0.054603835,0.956454083,0.999886879
BT_2938,1657.932916,-0.064513194,0.156722882,-0.41163864,0.680604305,0.999886879
BT_2940,11.47075733,0.902272375,0.772939046,1.167326685,0.243078466,0.999886879
BT_2941,34.33045478,0.749275849,0.67695889,1.10682622,0.26836907,0.999886879
BT_2942,15.75076208,0.363323247,0.628305605,0.578258803,0.563089404,0.999886879
BT_2943,546.4547456,0.182147188,0.112095548,1.624927938,0.104177914,0.999886879
BT_2944,4150.733079,0.017670797,0.113938841,0.155090194,0.876750213,0.999886879
BT_2945,6845.208256,0.05265406,0.111116989,0.473861466,0.635598699,0.999886879
BT_2946,9610.103741,-0.02293517,0.06727397,-0.340921912,0.733162369,0.999886879
BT_2947,2856.488143,-0.032572574,0.063440508,-0.513434948,0.607647105,0.999886879
BT_2948,227.7611439,-0.182961834,0.27916536,-0.655388744,0.512217497,0.999886879
BT_2949,115.0490656,-0.102044919,0.34092537,-0.29931747,0.764697826,0.999886879
BT_2950,94.053894,0.139066582,0.28859519,0.481874221,0.6298953,0.999886879
BT_2951,188.8067186,0.024512449,0.307801057,0.079637314,0.936525717,0.999886879
BT_2952,511.9103986,-0.039350196,0.318104872,-0.123701959,0.90155126,0.999886879
BT_2953,116.7856424,-0.236922656,0.268306525,-0.883029795,0.377220173,0.999886879
BT_2955,19.71884948,1.127709933,1.152235584,0.978714725,0.327720954,0.999886879
BT_2957,323.8654474,-0.144388479,0.195382481,-0.739004228,0.45990443,0.999886879
BT_2958,984.576178,-0.102208485,0.117023637,-0.873400348,0.382444902,0.999886879
BT_2959,742.1615765,0.11944371,0.09548567,1.250907179,0.210968344,0.999886879
BT_2961,593.0352086,0.012448347,0.178217497,0.069849183,0.9443137,0.999886879
BT_2963,198.953954,-0.015088627,0.238417894,-0.063286472,0.949538388,0.999886879
BT_2964,139.5568292,0.193403889,0.316793959,0.610503714,0.541528184,0.999886879
BT_2965,59.33420256,-0.102529318,0.30374835,-0.337546912,0.735704654,0.999886879
BT_2966,62.69046196,0.464067321,0.614687067,0.754965162,0.450269886,0.999886879
BT_2967,82.08739718,0.275557532,0.50949517,0.540844248,0.588614942,0.999886879
BT_2969,31.99374404,0.864360692,1.049485005,0.823604614,0.410164253,0.999886879
BT_2970,48.22744396,0.41812447,0.662047294,0.631562841,0.527672575,0.999886879
BT_2971,824.7503693,0.020439304,0.177760007,0.114982577,0.908458932,0.999886879
BT_2972,350.98402,-0.219468795,0.479643377,-0.457566612,0.647263835,0.999886879
BT_2973,109.9410033,-0.469718899,0.488946776,-0.960674908,0.336715651,0.999886879
BT_2974,79.09061818,-0.283901047,0.512877919,-0.553545077,0.579890223,0.999886879
BT_2975,1788.240488,0.085557025,0.096789352,0.883950795,0.376722775,0.999886879
BT_2976,15874.12104,-0.141585897,0.201609046,-0.702279487,0.482504883,0.999886879
BT_2977,42214.43256,-0.047760416,0.171300899,-0.278810071,0.780390585,0.999886879
BT_2978,2730.849248,-0.15197138,0.137469864,-1.10548869,0.268947892,0.999886879
BT_2979,944.2511272,-0.182941321,0.1793349,-1.020109977,0.307676305,0.999886879
BT_2980,730.1995244,0.217517697,0.179092976,1.214551801,0.224537081,0.999886879
BT_2981,668.5341972,-0.072414481,0.120002688,-0.603440485,0.546215696,0.999886879
BT_2982,253.2586835,-0.125526056,0.165168279,-0.759988884,0.44726123,0.999886879
BT_2983,56.43866745,-0.293554082,0.374223074,-0.784436083,0.432784273,0.999886879
BT_2984,31.54185325,0.361621103,0.563264112,0.642009841,0.520866793,0.999886879
BT_2990,512.0528705,0.016990463,0.181735319,0.093490155,0.925514171,0.999886879
BT_2991,89.72460971,0.242254724,0.462517414,0.523774276,0.600435547,0.999886879
BT_2992,30.32965908,0.304031054,0.636152512,0.477921644,0.632705976,0.999886879
BT_2993,12.98827671,0.641798455,1.025041649,0.626119393,0.531236633,0.999886879
BT_2995,15.20779046,0.71706867,0.972090521,0.737656272,0.460723351,0.999886879
BT_2997,2562.372325,0.046616812,0.244214364,0.190884806,0.848615844,0.999886879
BT_2998,1228.355607,-0.018700622,0.220689736,-0.084737162,0.932470352,0.999886879
BT_2999,1638.177565,-0.170912226,0.260157394,-0.656957019,0.511208553,0.999886879
BT_3000,2349.628168,-0.067878067,0.114042316,-0.595200701,0.551709322,0.999886879
BT_3001,8995.249327,-0.014644274,0.103349805,-0.141696195,0.88731998,0.999886879
BT_3002,1012.679535,-0.034814431,0.098765784,-0.352494859,0.724467173,0.999886879
BT_3003,10925.51999,-0.018270493,0.13103898,-0.139427923,0.889112008,0.999886879
BT_3004,1057.556419,-0.040598742,0.065331138,-0.62143019,0.534316613,0.999886879
BT_3005,1457.099131,-0.017070735,0.066520844,-0.256622339,0.797470328,0.999886879
BT_3006,1192.750608,-0.119671594,0.069988178,-1.709882971,0.087287516,0.999886879
BT_3007,612.6650092,-0.028478026,0.121313425,-0.234747524,0.814404699,0.999886879
BT_3008,707.3110274,-0.149081764,0.146137587,-1.020146614,0.307658932,0.999886879
BT_3009,615.8544254,0.071537185,0.245653568,0.291211665,0.770889442,0.999886879
BT_3010,652.1563546,-0.01937167,0.212070923,-0.091345244,0.927218269,0.999886879
BT_3011,336.0641156,0.032530039,0.271199636,0.119948682,0.9045238,0.999886879
BT_3012,343.9521157,-0.074237958,0.21364279,-0.34748637,0.728225956,0.999886879
BT_3013,92.98480254,-0.057108988,0.324420826,-0.176033669,0.860267492,0.999886879
BT_3014,34.38922578,-0.172831473,0.371948654,-0.464664869,0.64217147,0.999886879
BT_3015,128.9611426,0.00790829,0.201687638,0.039210581,0.968722498,0.999886879
BT_3016,12.76364809,1.542255287,1.194180414,1.291475952,0.196538689,0.999886879
BT_3018,1341.199394,0.167558654,0.191940007,0.872974098,0.382677196,0.999886879
BT_3019,1454.203019,0.068619112,0.133820986,0.512767947,0.608113654,0.999886879
BT_3020,119.2405651,0.145325743,0.292765443,0.496389674,0.619619509,0.999886879
BT_3021,1021.824679,0.023624024,0.134183956,0.17605699,0.86024917,0.999886879
BT_3023,511.7266581,-0.152686944,0.191358998,-0.797908361,0.424923671,0.999886879
BT_3024,359.3328874,-0.078994819,0.23182835,-0.340747019,0.733294038,0.999886879
BT_3025,63.11863931,0.087888829,0.424454452,0.20706304,0.835960626,0.999886879
BT_3026,62.1386034,-0.090964464,0.49211615,-0.184843484,0.8533518,0.999886879
BT_3027,67.82047605,-0.324514634,0.264577959,-1.226536916,0.219996692,0.999886879
BT_3028,65.83637976,-0.26786921,0.309359103,-0.865884361,0.38655358,0.999886879
BT_3029,184.3237153,-0.187323423,0.230676526,-0.812061055,0.416756598,0.999886879
BT_3030,91.63823457,-0.196867553,0.283115333,-0.695361677,0.486828671,0.999886879
BT_3031,2081.481595,0.119135647,0.128899987,0.924248711,0.355356839,0.999886879
BT_3032,3806.378758,-0.061711866,0.184716477,-0.334089665,0.738311899,0.999886879
BT_3033,11299.51413,-0.005949804,0.075910124,-0.078379585,0.937526112,0.999886879
BT_3034,2342.035266,-0.0277745,0.088730621,-0.313020461,0.754265117,0.999886879
BT_3035,5012.961531,0.005965276,0.076231117,0.078252506,0.937627197,0.999886879
BT_3036,649.8929998,-0.01050762,0.18515768,-0.056749576,0.954744682,0.999886879
BT_3037,1086.466232,0.022792482,0.166590711,0.136817242,0.891175254,0.999886879
BT_3038,1645.131114,-0.053600403,0.107987939,-0.496355459,0.619643644,0.999886879
BT_3039,817.4086004,0.095254509,0.11729591,0.812087216,0.416741588,0.999886879
BT_3040,1152.37123,0.01376829,0.20502577,0.067153949,0.946459146,0.999886879
BT_3041,528.0333609,0.04145871,0.193661627,0.214078084,0.830486166,0.999886879
BT_3042,478.9891918,0.078488082,0.127595509,0.615132009,0.538467545,0.999886879
BT_3043,206.1790671,-0.165496697,0.155576734,-1.06376251,0.287436299,0.999886879
BT_3044,18.61133802,0.094277887,0.859994414,0.109626162,0.912705862,0.999886879
BT_3045,30.03500856,0.125206226,0.952515029,0.131448032,0.895420894,0.999886879
BT_3046,48.78699358,0.590620093,0.840694494,0.702538315,0.482343516,0.999886879
BT_3047,30.72222286,0.345970399,0.840683773,0.411534527,0.680680629,0.999886879
BT_3049,446.7563282,-0.015407327,0.18443836,-0.083536455,0.933424992,0.999886879
BT_3050,204.3126989,-0.08789086,0.468601186,-0.187560046,0.851221549,0.999886879
BT_3051,867.069055,-0.079995651,0.155127331,-0.51567735,0.606079777,0.999886879
BT_3052,2402.658617,-0.029689488,0.110595833,-0.268450329,0.788352704,0.999886879
BT_3053,17083.59936,-0.033500311,0.142410636,-0.235237424,0.814024461,0.999886879
BT_3054,65051.2948,-0.090395071,0.162570637,-0.556035657,0.578186479,0.999886879
BT_3055,20638.63164,-0.092289238,0.173770537,-0.531098306,0.595350658,0.999886879
BT_3056,522.878344,-0.153440201,0.199247774,-0.770097445,0.441242092,0.999886879
BT_3057,1710.192215,-0.018353049,0.159390516,-0.115145177,0.908330052,0.999886879
BT_3058,2083.607458,0.095675249,0.103614247,0.923379278,0.355809587,0.999886879
BT_3059,97.38740608,0.299085076,0.566922554,0.527558966,0.59780548,0.999886879
BT_3060,54.32039214,0.454856468,0.936211002,0.48584824,0.627074769,0.999886879
BT_3061,120.7026375,0.327188017,0.49657045,0.658895464,0.509962899,0.999886879
BT_3062,2998.674026,0.068641135,0.47432171,0.144714301,0.884936448,0.999886879
BT_3064,2424.085807,0.063462822,0.125249579,0.506690904,0.612371713,0.999886879
BT_3065,96.61722688,0.002699114,0.365407613,0.007386585,0.994106411,0.999886879
BT_3066,2150.207183,-0.056006584,0.30294648,-0.184872867,0.853328753,0.999886879
BT_3067,922.1311487,-0.145848316,0.338348205,-0.431059819,0.666424876,0.999886879
BT_3069,2125.70684,-0.056711925,0.200258361,-0.283193795,0.777028284,0.999886879
BT_3070,3760.406862,-0.0501386,0.175340633,-0.28594969,0.774916655,0.999886879
BT_3071,2379.572666,0.001967934,0.184396009,0.010672326,0.991484878,0.999886879
BT_3072,5731.750804,-0.043592745,0.199173568,-0.218868122,0.826752779,0.999886879
BT_3073,4349.092074,0.05921744,0.192630995,0.307413873,0.75852837,0.999886879
BT_3074,3400.578351,-0.016372551,0.161364443,-0.10146319,0.919182777,0.999886879
BT_3075,2822.410875,-0.040237853,0.121170316,-0.332076817,0.739831255,0.999886879
BT_3076,11.68031738,-0.467909097,0.914626555,-0.511584859,0.608941584,0.999886879
BT_3077,22256.28842,-0.018802405,0.057055831,-0.329543966,0.741744568,0.999886879
BT_3078,2728.311951,-0.057928595,0.093743103,-0.617950474,0.536607986,0.999886879
BT_3079,396.5279056,0.140045796,0.208956089,0.670216389,0.502719858,0.999886879
BT_3080,2569.557657,-0.123950953,0.118884318,-1.042618193,0.29712516,0.999886879
BT_3081,651.4413626,-0.203440305,0.138351672,-1.470457876,0.141437786,0.999886879
BT_3082,4661.451683,-0.086269027,0.120957018,-0.713220518,0.475709311,0.999886879
BT_3083,3333.327441,-0.037849645,0.069666145,-0.543300414,0.586922979,0.999886879
BT_3084,2371.936413,0.015096201,0.08205848,0.183968813,0.854037921,0.999886879
BT_3085,1044.607071,-0.107257307,0.084123119,-1.275003933,0.20230785,0.999886879
BT_3086,61.28911571,0.589148745,0.663833968,0.887494122,0.37481293,0.999886879
BT_3087,60.16270403,0.634916415,0.698319475,0.909206226,0.363241278,0.999886879
BT_3088,34.51901794,0.104967249,0.508035622,0.206613954,0.836311362,0.999886879
BT_3089,24.29637173,-0.475646243,0.481101608,-0.988660682,0.322829186,0.999886879
BT_3090,76.97799495,0.042052919,0.444055939,0.094701849,0.924551649,0.999886879
BT_3091,1501.31549,0.061770283,0.082275603,0.750772777,0.452789416,0.999886879
BT_3092,83.52421008,0.4817032,0.458971668,1.04952709,0.293935594,0.999886879
BT_3093,41.31541364,0.068063657,0.542754417,0.125404151,0.900203602,0.999886879
BT_3094,35.25078441,0.22535856,0.608488676,0.370357854,0.711115872,0.999886879
BT_3095,54.96036997,0.191175206,0.545477298,0.350473258,0.725983556,0.999886879
BT_3096,99.4452485,0.168717046,0.34700989,0.486202413,0.626823661,0.999886879
BT_3097,1462.183762,0.203625637,0.254026591,0.801591817,0.422789113,0.999886879
BT_3098,160.3209152,0.037462708,0.265611803,0.141043086,0.887835905,0.999886879
BT_3099,135.0385665,0.143997906,0.189592946,0.759510885,0.447547005,0.999886879
BT_3100,50.60646999,0.123407181,0.538808325,0.229037258,0.818839958,0.999886879
BT_3101,40.64083645,0.262123575,0.587825008,0.445921101,0.655654239,0.999886879
BT_3102,32.93370663,1.050589899,0.928268375,1.131773878,0.257729513,0.999886879
BT_3103,49.26917544,0.501707949,0.762431558,0.658036703,0.510514547,0.999886879
BT_3104,26.59667811,0.519434867,0.958534322,0.54190534,0.587883718,0.999886879
BT_3105,20.48060043,0.336291293,0.720635374,0.46665943,0.64074356,0.999886879
BT_3106,56.88108927,0.58332605,0.670141165,0.870452496,0.384053169,0.999886879
BT_3107,46.78141909,0.608463053,0.597544669,1.01827208,0.308548673,0.999886879
BT_3108,27.28306074,0.008797423,0.55969423,0.015718266,0.987459154,0.999886879
BT_3109,75.8003453,0.384923349,0.641515719,0.600021695,0.548491777,0.999886879
BT_3110,916.0299306,0.033513895,0.097102335,0.345139951,0.72998916,0.999886879
BT_3111,1625.748966,-0.034897756,0.080785999,-0.431977776,0.665757565,0.999886879
BT_3112,780.1852506,-0.074788452,0.101054059,-0.740083603,0.459249267,0.999886879
BT_3113,3010.831121,0.065487549,0.102935651,0.636198912,0.524646782,0.999886879
BT_3114,1234.609656,-0.088667637,0.141074007,-0.628518595,0.529664269,0.999886879
BT_3115,178.3054084,-0.104969471,0.336648557,-0.311807282,0.75518699,0.999886879
BT_3116,11166.29128,0.085295591,0.106883642,0.798022873,0.424857217,0.999886879
BT_3117,6945.080442,0.09784666,0.12159779,0.804674651,0.421007451,0.999886879
BT_3118,4874.149384,0.083040698,0.142958752,0.580871732,0.561326905,0.999886879
BT_3119,1538.972209,0.036720657,0.093837002,0.391323854,0.695557869,0.999886879
BT_3120,3261.173409,0.046665123,0.102401645,0.455706768,0.648600854,0.999886879
BT_3121,7046.469514,-0.135702494,0.18440313,-0.73590125,0.461790796,0.999886879
BT_3122,1019.074498,-0.082732856,0.19303903,-0.428580978,0.668228191,0.999886879
BT_3123,1389.162981,0.036087662,0.165833117,0.217614325,0.827729622,0.999886879
BT_3124,80.65641582,0.02547711,0.322089926,0.079099368,0.936953586,0.999886879
BT_3126,12690.15674,-0.052962165,0.138298082,-0.382956614,0.701751934,0.999886879
BT_3127,2106.003653,0.018632396,0.149837837,0.124350407,0.901037838,0.999886879
BT_3128,1255.964612,0.010024618,0.132317301,0.075761962,0.939608479,0.999886879
BT_3129,2934.777176,-0.034305311,0.092299892,-0.371672273,0.710136872,0.999886879
BT_3130,108.1588984,0.035702228,0.287604907,0.124136367,0.901207304,0.999886879
BT_3131,121.0677246,-0.024349391,0.252605716,-0.096392872,0.923208553,0.999886879
BT_3132,190.5727666,0.020751305,0.216411511,0.095888174,0.923609387,0.999886879
BT_3133,147.3625478,0.010404532,0.25707398,0.04047291,0.967716104,0.999886879
BT_3134,78.50078825,0.694526095,0.898885531,0.772652436,0.439728103,0.999886879
BT_3135,40.36499927,0.197798972,0.503668941,0.392716239,0.694529075,0.999886879
BT_3136,22.21836082,0.282993642,0.566766342,0.499312717,0.617559098,0.999886879
BT_3138,6132.685398,0.057216314,0.12132653,0.471589474,0.637219841,0.999886879
BT_3139,647.9160499,-0.200952914,0.136830986,-1.468621403,0.141935506,0.999886879
BT_3140,461.0049924,-0.245317657,0.13100483,-1.87258483,0.061125738,0.999886879
BT_3141,75.71117456,0.005625051,0.269299366,0.020887723,0.98333522,0.999886879
BT_3142,30.94258311,-0.245221021,0.3757555,-0.652607935,0.514009068,0.999886879
BT_3143,57.38503232,0.273586499,0.374855457,0.729845313,0.465484743,0.999886879
BT_3144,59.5833538,0.375432704,0.274427464,1.368058059,0.171293903,0.999886879
BT_3145,9963.595314,-0.067125636,0.068852105,-0.974924972,0.329597478,0.999886879
BT_3146,11658.45781,-0.047084674,0.090517913,-0.520169682,0.602945315,0.999886879
BT_3147,18283.72967,-0.003996637,0.085654385,-0.046660035,0.962784183,0.999886879
BT_3148,9040.326854,-0.026168717,0.126947322,-0.206138396,0.836682807,0.999886879
BT_3149,851.5373712,0.02281112,0.134897798,0.169099274,0.865718556,0.999886879
BT_3150,788.9089736,-0.170303329,0.101754488,-1.673668967,0.094195676,0.999886879
BT_3151,602.6575574,0.007739659,0.09545199,0.081084316,0.935374899,0.999886879
BT_3152,2279.974649,0.049278748,0.092650924,0.531875403,0.594812294,0.999886879
BT_3153,160.5927944,0.18406247,0.149023163,1.235126582,0.216783398,0.999886879
BT_3154,292.9193741,0.157056956,0.133585393,1.175704562,0.239712955,0.999886879
BT_3155,858.5149075,0.011865983,0.194615869,0.060971301,0.951382065,0.999886879
BT_3156,187.4569201,0.030662444,0.368946992,0.083107992,0.933765671,0.999886879
BT_3157,99.82251828,0.299771681,0.374278913,0.800931259,0.423171443,0.999886879
BT_3158,50.37336819,-0.133397425,0.409769221,-0.325542813,0.744770286,0.999886879
BT_3159,62.98906092,-0.041590799,0.5274487,-0.078852785,0.937149718,0.999886879
BT_3160,326.0055684,0.161965231,0.203187971,0.797120172,0.425381242,0.999886879
BT_3161,82.088149,0.079009238,0.246102531,0.321041956,0.748178596,0.999886879
BT_3162,87.64569439,0.241297066,0.299264854,0.80629938,0.420070248,0.999886879
BT_3163,263.7263128,-0.113953564,0.140891657,-0.80880278,0.418628597,0.999886879
BT_3164,9389.093364,0.034097198,0.086414074,0.394579224,0.693153449,0.999886879
BT_3165,4402.089385,0.168503849,0.088139149,1.911793463,0.055902691,0.999886879
BT_3166,2127.089924,0.172337137,0.105592402,1.632097884,0.102658867,0.999886879
BT_3167,598.0088898,0.158090334,0.139527221,1.133042947,0.257196218,0.999886879
